flightID INTEGER primary key IDENTITY(1,1),spacecraftName VARCHAR(256),personID INTEGER references astronaut on delete cascade,flightYear INTEGER
875, Soyuz TM-27 ,476,1998
876, STS-52 ,477,1992
877, STS-55 ,479,1993
878, STS-79 ,480,1996
879, Soyuz TMA-15M ,482,2014
880, STS-49 ,483,1992
881, STS-68 ,484,1994
882, STS-4 ,486,1982
883, Soyuz TMA-07M ,487,2012
884, Gemini 9A ,488,1966
885, STS-121 ,490,2006
886, Soyuz TMA-19M ,492,2015
887, Soyuz TMA-18 ,495,2010
888, STS-42 ,496,1992
889, STS-100 ,498,2001
890, Soyuz T-5 ,499,1982
891, Soyuz 19 ,501,1975
892, Soyuz TM-18 ,502,1994
893, Soyuz 22 ,503,1976
894, STS-111 ,504,2002
895, Soyuz 32 ,506,1979
896, Soyuz TMA-7 ,507,2005
897, STS-5 ,508,1982
898, Soyuz 18-1 ,509,1975
899, Soyuz TM-25 ,510,1997
900, Soyuz 24 ,511,1977
901, Soyuz TM-18 ,512,1994
902, Soyuz T-13 ,514,1985
903, Gemini 3 ,515,1965
904, Soyuz 18 ,516,1975
905, Soyuz T-2 ,518,1980
906, Soyuz 39 ,519,1981
907, Soyuz 1 ,520,1967
908, Soyuz 29 ,521,1978
909, Soyuz T-9 ,522,1983
910, Soyuz 8 ,524,1969
911, Soyuz T-15 ,525,1986
912, Soyuz TM-4 ,526,1987
913, Soyuz 11 ,529,1971
914, Gemini 6A ,532,1965
915, STS-86 ,534,1997
916, STS-51-B ,538,1985
917, STS-51 ,544,1993
918, STS-74 ,545,1995
919, STS-41 ,546,1990
920, STS-87 ,547,1997
921, STS-84 ,550,1997
922, Soyuz TM-32 ,555,2001
923, Soyuz TM-31 ,557,2000
924, Soyuz TMA-1 ,559,2002
925, STS-106 ,560,2000
926, Soyuz T-11 ,561,1984
927, STS-108 ,562,2001
928, Soyuz 38 ,563,1980
929, Soyuz TM-23 ,565,1996
930, Soyuz TM-8 ,15,1989
931, Soyuz MS-13 ,16,2019
932, Soyuz 10 ,19,1971
933, Soyuz TM-30 ,22,2000
934, Soyuz TM-14 ,24,1992
935, Soyuz TM-13 ,25,1991
936, Soyuz MS-16 ,28,2020
937, Soyuz TM-15 ,32,1992
938, Soyuz MS-08 ,35,2018
939, STS-75 ,36,1996
940, STS-102 ,38,2001
941, Soyuz MS-07 ,45,2017
942, STS-50 ,54,1992
943, STS-97 ,58,2000
944, STS-28 ,59,1989
945, STS-72 ,61,1996
946, STS-64 ,67,1994
947, STS-79 ,68,1996
948, Soyuz TMA-20 ,70,2010
949, Apollo 12 ,71,1969
950, STS-45 ,72,1992
951, STS-61-B ,74,1985
952, STS-62 ,78,1994
953, STS-129 ,79,2009
954, STS-84 ,80,1997
955, Soyuz TMA-07M ,85,2012
956, Soyuz MS-16 ,88,2020
957, STS-135 ,89,2011
958, STS-75 ,90,1996
959, STS-77 ,93,1996
960, STS-105 ,96,2001
961, STS-32 ,97,1990
962, Soyuz TMA-22 ,98,2011
963, STS-77 ,99,1996
964, STS-36 ,102,1990
965, STS-45 ,103,1992
966, STS-53 ,105,1992
967, Apollo 15 ,107,1971
968, STS-112 ,108,2002
969, STS-108 ,114,2001
970, STS-66 ,117,1994
971, Soyuz TMA-03M ,119,2011
972, STS-83 ,120,1997
973, Crew Dragon Demo-2 ,124,2020
974, Soyuz TMA-2 ,130,2003
975, STS-93 ,133,1999
976, STS-96 ,134,1999
977, STS-71 ,135,1995
978, Apollo 17 ,139,1972
979, STS-105 ,147,2001
980, STS-46 ,148,1992
981, STS-44 ,151,1991
982, STS-26 ,152,1988
983, STS-117 ,153,2007
984, Soyuz TMA-19 ,155,2010
985, STS-57 ,156,1993
986, Soyuz TMA-14 ,161,2009
987, Soyuz T-11 ,162,1984
988, STS-26 ,164,1988
989, Soyuz T-14 ,167,1985
990, STS-71 ,177,1995
991, STS-39 ,181,1991
992, STS-61-A ,189,1985
993, STS-29 ,198,1989
994, STS-117 ,200,2007
995, STS-88 ,201,1998
996, STS-83 ,202,1997
997, STS-69 ,208,1995
998, STS-63 ,209,1995
999, STS-104 ,210,2001
1000, STS-83 ,211,1997
1001, STS-103 ,213,1999
1002, STS-86 ,215,1997
1003, STS-112 ,217,2002
1004, STS-46 ,218,1992
1005, Soyuz TMA-16 ,219,2009
1006, STS-59 ,220,1994
1007, STS-37 ,221,1991
1008, Apollo 8 ,224,1968
1009, Shenzhou 11 ,225,2016
1010, STS-43 ,230,1991
1011, STS-62 ,231,1994
1012, STS-103 ,235,1999
1013, STS-35 ,237,1990
1014, STS-48 ,238,1991
1015, STS-119 ,239,2009
1016, Apollo 10 ,240,1969
1017, Soyuz MS-06 ,245,2017
1018, STS-97 ,247,2000
1019, STS-51-J ,256,1985
1020, STS-45 ,259,1992
1021, STS-61 ,260,1993
1022, STS-73 ,261,1995
1023, STS-80 ,262,1996
1024, STS-74 ,263,1995
1025, STS-85 ,266,1997
1026, STS-87 ,268,1997
1027, STS-76 ,269,1996
1028, STS-119 ,273,2009
1029, Soyuz T-15 ,283,1986
1030, Soyuz T-7 ,284,1982
1031, STS-92 ,285,2000
1032, STS-76 ,287,1996
1033, STS-46 ,295,1992
1034, STS-97 ,301,2000
1035, STS-77 ,303,1996
1036, STS-64 ,305,1994
1037, STS-124 ,306,2008
1038, STS-127 ,307,2009
1039, STS-62 ,310,1994
1040, STS-68 ,315,1994
1041, STS-39 ,316,1991
1042, STS-134 ,318,2011
1043, STS-63 ,319,1995
1044, Soyuz TMA-02M ,321,2011
1045, STS-94 ,322,1997
1046, STS-110 ,323,2002
1047, STS-113 ,326,2002
1048, STS-76 ,331,1996
1049, Soyuz TMA-11M ,336,2013
1050, STS-88 ,341,1998
1051, STS-85 ,342,1997
1052, STS-113 ,348,2002
1053, Soyuz 33 ,349,1979
1054, STS-30 ,352,1989
1055, Soyuz TMA-17M ,355,2015
1056, Soyuz TMA-10M ,356,2013
1057, Soyuz 27 ,357,1978
1058, Soyuz MS-15 ,359,2019
1059, STS-120 ,361,2007
1060, Soyuz MS-05 ,362,2017
1061, STS-128 ,364,2009
1062, Soyuz TMA-08M ,371,2013
1063, Soyuz MS-03 ,373,2016
1064, STS-81 ,374,1997
1065, Soyuz 30 ,375,1978
1066, STS-62 ,378,1994
1067, STS-132 ,379,2010
1068, STS-135 ,384,2011
1069, STS-58 ,385,1993
1070, STS-65 ,388,1994
1071, STS-109 ,389,2002
1072, STS-131 ,390,2010
1073, STS-36 ,391,1990
1074, STS-50 ,392,1992
1075, STS-38 ,393,1990
1076, STS-90 ,395,1998
1077, STS-41-C ,398,1984
1078, STS-116 ,399,2006
1079, STS-65 ,400,1994
1080, Crew Dragon Demo-2 ,402,2020
1081, STS-27 ,403,1988
1082, STS-134 ,412,2011
1083, STS-42 ,419,1992
1084, STS-135 ,429,2011
1085, STS-109 ,431,2002
1086, STS-101 ,434,2000
1087, Soyuz TMA-01M ,435,2010
1088, STS-95 ,436,1998
1089, STS-60 ,439,1994
1090, Soyuz TMA-18M ,446,2015
1091, STS-43 ,447,1991
1092, STS-131 ,456,2010
1093, STS-133 ,458,2011
1094, STS-67 ,459,1995
1095, STS-114 ,460,2005
1096, STS-31 ,461,1990
1097, STS-104 ,462,2001
1098, STS-37 ,464,1991
1099, STS-103 ,465,1999
1100, Soyuz TMA-12M ,466,2014
1101, STS-33 ,467,1989
1102, STS-78 ,471,1996
1103, Soyuz TM-32 ,476,2001
1104, STS-67 ,477,1995
1105, STS-70 ,479,1995
1106, STS-89 ,480,1998
1107, STS-61 ,483,1993
1108, STS-80 ,484,1996
1109, STS-51-C ,486,1985
1110, Apollo 10 ,488,1969
1111, Soyuz TM-20 ,496,1994
1112, Soyuz 36 ,501,1980
1113, Soyuz 31 ,503,1978
1114, Soyuz 35 ,506,1980
1115, STS-41-B ,508,1984
1116, Soyuz 37 ,511,1980
1117, Soyuz TM-29 ,512,1999
1118, Soyuz T-6 ,519,1982
1119, Soyuz T-4 ,521,1981
1120, Soyuz TM-6 ,522,1988
1121, Soyuz 10 ,524,1971
1122, STS-63 ,526,1995
1123, Apollo 7 ,532,1968
1124, STS-91 ,534,1998
1125, STS-79 ,544,1996
1126, STS-92 ,545,2000
1127, STS-52 ,546,1992
1128, Soyuz TM-34 ,557,2002
1129, Soyuz TMA-13 ,559,2008
1130, Soyuz TMA-2 ,560,2003
1131, Soyuz TM-2 ,563,1987
1132, STS-101 ,565,2000
1133, Soyuz TM-17 ,15,1993
1134, Soyuz TMA-3 ,22,2003
1135, Soyuz TM-20 ,24,1994
1136, STS-71 ,32,1995
1137, STS-114 ,38,2005
1138, STS-71 ,54,1995
1139, STS-115 ,58,2006
1140, STS-92 ,61,2000
1141, STS-108 ,68,2001
1142, Skylab 2 ,71,1973
1143, STS-60 ,72,1994
1144, STS-91 ,80,1998
1145, STS-103 ,90,1999
1146, STS-85 ,93,1997
1147, STS-49 ,97,1992
1148, STS-108 ,99,2001
1149, STS-42 ,102,1992
1150, STS-69 ,105,1995
1151, STS-127 ,108,2009
1152, STS-123 ,114,2008
1153, STS-94 ,120,1997
1154, STS-114 ,133,2005
1155, STS-110 ,134,2002
1156, STS-60 ,148,1994
1157, STS-128 ,153,2009
1158, Soyuz TMA-09M ,155,2013
1159, Soyuz TMA-04M ,161,2012
1160, Soyuz TM-10 ,162,1990
1161, STS-82 ,177,1997
1162, STS-53 ,181,1992
1163, STS-48 ,198,1991
1164, STS-109 ,201,2002
1165, STS-94 ,202,1997
1166, STS-101 ,208,2000
1167, STS-86 ,209,1997
1168, STS-94 ,211,1997
1169, STS-61 ,218,1993
1170, Soyuz TMA-20M ,219,2016
1171, STS-79 ,220,1996
1172, STS-55 ,221,1993
1173, Apollo 13 ,224,1970
1174, STS-58 ,230,1993
1175, STS-77 ,231,1996
1176, STS-109 ,235,2002
1177, Apollo 16 ,240,1972
1178, STS-115 ,247,2006
1179, STS-73 ,260,1995
1180, STS-82 ,261,1997
1181, STS-98 ,262,2001
1182, STS-96 ,266,1999
1183, STS-99 ,268,2000
1184, Soyuz TMA-11M ,273,2013
1185, Soyuz TMA-5 ,285,2004
1186, STS-108 ,287,2001
1187, STS-82 ,305,1997
1188, STS-134 ,306,2011
1189, STS-81 ,310,1997
1190, STS-81 ,315,1997
1191, STS-84 ,319,1997
1192, STS-104 ,322,2001
1193, Soyuz TMA-9 ,326,2006
1194, STS-109 ,341,2002
1195, STS-42 ,352,1992
1196, Soyuz MS-11 ,355,2018
1197, Soyuz T-3 ,357,1980
1198, STS-92 ,374,2000
1199, STS-123 ,389,2008
1200, Soyuz TMA-11M ,390,2013
1201, STS-64 ,392,1994
1202, STS-61 ,393,1993
1203, STS-41-G ,398,1984
1204, STS-88 ,400,1998
1205, STS-47 ,403,1992
1206, STS-57 ,419,1993
1207, STS-125 ,431,2009
1208, STS-105 ,434,2001
1209, Soyuz TMA-16M ,435,2015
1210, STS-100 ,436,2001
1211, STS-88 ,439,1998
1212, STS-58 ,447,1993
1213, STS-130 ,460,2010
1214, STS-82 ,461,1997
1215, STS-121 ,462,2006
1216, STS-55 ,464,1993
1217, STS-110 ,465,2002
1218, STS-44 ,467,1991
1219, STS-101 ,471,2000
1220, STS-80 ,477,1996
1221, STS-78 ,479,1996
1222, STS-106 ,480,2000
1223, STS-79 ,483,1996
1224, STS-98 ,484,2001
1225, Apollo-Soyuz Test Project ,488,1975
1226, STS-91 ,506,1998
1227, STS-35 ,508,1990
1228, Soyuz TM-33 ,512,2001
1229, Soyuz T-12 ,519,1984
1230, STS-86 ,526,1997
1231, STS-114 ,534,2005
1232, Soyuz TMA-7 ,545,2005
1233, Soyuz TM-31 ,546,2000
1234, Soyuz TMA-11 ,560,2007
1235, STS-102 ,565,2001
